id,start_date,end_date,lat,lon,rooms,bedrooms,bathrooms,surface_total,price,anio,mes,zona_lat,zona_lon,zona,mes_cont
CJ3Q4HKeN1xZgs1ftKvihA==,2020-05-26,9999-12-31,-34.902381,-56.197311,4.0,3.0,2.0,90.0,170000.0,2020,5,1,0,1_0,5
S5T+eJvQPK6n/CWvxjlaCg==,2020-07-27,2020-11-20,-34.91012192,-56.2061348,3.0,2.0,1.0,10.0,32000.0,2020,7,1,0,1_0,7
1e//psQB7QcxSj+xAHB2dw==,2020-07-27,2020-09-03,-34.8697022,-56.1832074,3.0,2.0,1.0,50.0,110000.0,2020,7,3,0,3_0,7
+M0CCfPcuA+tyr5QIVdYfg==,2021-03-24,2021-06-05,-34.9012004,-56.1795719,4.0,2.0,1.0,68.0,236000.0,2021,3,1,1,1_1,15
DaG8hPJahAh5cb/r6Hx/ZA==,2021-03-24,2021-04-22,-34.8968668582,-56.102097504,3.0,2.0,1.0,61.0,204000.0,2021,3,1,3,1_3,15
kYtLhTAB1qcVMtuvFaSh/A==,2021-03-24,2021-06-05,-34.9151857,-56.1569972,3.0,2.0,2.0,100.0,260000.0,2021,3,0,1,0_1,15
jPdHiw0XMRDC0EChYTdWBQ==,2021-03-24,2021-06-05,-34.88422,-56.047441,4.0,3.0,4.0,278.0,550000.0,2021,3,2,4,2_4,15
SkO3hyhccIDVAUVTNwku6Q==,2021-03-24,2021-06-05,-34.9122231,-56.1779957,7.0,3.0,2.0,67.0,149000.0,2021,3,1,1,1_1,15
iPQV0Nvg1CS/9u3CRljLzg==,2021-03-24,2021-06-05,-34.9151857,-56.1569972,3.0,3.0,2.0,115.0,280000.0,2021,3,0,1,0_1,15
KrlMCJ/gYYh6Z1UPL2LUKg==,2021-03-24,2021-06-05,-34.8909627,-56.1001607,5.0,4.0,3.0,100.0,330000.0,2021,3,2,3,2_3,15
AZuKSqIpPQa98YhpMZOZxw==,2020-04-18,2020-10-09,-34.8969749,-56.082533,3.0,2.0,3.0,205.0,1050000.0,2020,4,1,3,1_3,4
zhjX8qC2MiPwEzrJrjdjLA==,2020-04-18,2020-09-15,-34.892116,-56.159717,4.0,3.0,2.0,72.0,210000.0,2020,4,2,1,2_1,4
BsCKI8sjWcoq9Wfcq2wiww==,2020-04-18,9999-12-31,-34.919971,-56.164703,3.0,2.0,2.0,125.0,498000.0,2020,4,0,1,0_1,4
9j6XQ5wkedpBODeiqEh9tg==,2020-04-18,9999-12-31,-34.873185,-56.053803,3.0,2.0,2.0,121.0,315000.0,2020,4,3,4,3_4,4
e6IdbYnWe6mOYp9+1SDwuw==,2020-04-18,9999-12-31,-34.919971,-56.164703,4.0,3.0,2.0,107.0,415000.0,2020,4,0,1,0_1,4
1IP1DhyN3fjsCsXeJy/zqw==,2020-04-18,2020-05-03,-34.909753,-56.1345302,2.0,1.0,1.0,61.0,309600.0,2020,4,1,2,1_2,4
XmohQDSo7kywaiOr8/Romw==,2020-04-18,2020-05-03,-34.9062046,-56.1392787,2.0,1.0,1.0,56.0,185300.0,2020,4,1,2,1_2,4
BbAa2G6ff1DSt2e0Hyx2qA==,2020-04-18,2020-05-03,-34.9062046,-56.1392787,2.0,1.0,1.0,53.0,172500.0,2020,4,1,2,1_2,4
dmtb3UE+dLsJsclhTwFK3w==,2020-04-18,2020-05-03,-34.909753,-56.1345302,2.0,1.0,1.0,62.0,318000.0,2020,4,1,2,1_2,4
psoBrSP+glrmsSXUNP4bWA==,2020-04-18,2020-05-03,-34.909753,-56.1345302,2.0,1.0,1.0,56.0,336700.0,2020,4,1,2,1_2,4
vzq5+Iv0tX3dUHbN9JK5mQ==,2020-04-18,2020-05-03,-34.9062046,-56.1392787,2.0,1.0,1.0,53.0,162300.0,2020,4,1,2,1_2,4
kvJX7CWT6hz5W92Y4+0oGQ==,2020-04-18,2020-05-03,-34.9062046,-56.1392787,2.0,1.0,1.0,56.0,185300.0,2020,4,1,2,1_2,4
vcKeXrASal+Pn+GEyQ05PA==,2020-04-18,2020-05-03,-34.9062046,-56.1392787,3.0,2.0,2.0,96.0,287000.0,2020,4,1,2,1_2,4
PlMXgKPSmGaZUUE6u6OxgQ==,2020-04-18,2020-05-03,-34.909753,-56.1345302,3.0,2.0,3.0,96.0,535700.0,2020,4,1,2,1_2,4
OAqQg3ibAuGfzhs6Ujfz7Q==,2020-04-18,2020-05-03,-34.909753,-56.1345302,4.0,3.0,3.0,162.0,879000.0,2020,4,1,2,1_2,4
bG+TKB7emDwJlg7KpNKveQ==,2020-04-18,2020-05-03,-34.909753,-56.1345302,4.0,3.0,4.0,256.0,1165200.0,2020,4,1,2,1_2,4
R/WrhmPRLsvnjm7Ps487iw==,2020-04-18,2020-05-03,-34.909753,-56.1345302,5.0,4.0,4.0,626.0,2196400.0,2020,4,1,2,1_2,4
akPKyBt86O7y0MYUgt53NA==,2020-04-18,2020-05-08,-34.9067945,-56.142352,2.0,1.0,1.0,48.0,194000.0,2020,4,1,2,1_2,4
or5gvX2Wlz+tRxNzc549Ww==,2020-04-18,2020-05-08,-34.897198,-56.1649653,3.0,2.0,2.0,81.0,195000.0,2020,4,1,1,1_1,4
nryWH1MlIZwkEXDjW+ZGyg==,2020-09-19,2020-10-09,-34.9194773203,-56.1562547524,11.0,3.0,2.0,98.0,350000.0,2020,9,0,1,0_1,9
DDgz5U5vE4M5+meeG/yDNg==,2020-09-19,9999-12-31,-34.9102175,-56.1527427,3.0,3.0,2.0,160.0,330000.0,2020,9,1,1,1_1,9
Y+qzumgPfhl7qS0aaAORMQ==,2020-09-19,2020-10-30,-34.9107102,-56.1506401,4.0,3.0,2.0,90.0,220000.0,2020,9,1,1,1_1,9
mbhx1K2IiNaVKZ7n6M5LvQ==,2020-11-01,2021-06-08,-34.9059496,-56.169744,3.0,2.0,1.0,68.0,130000.0,2020,11,1,1,1_1,11
UHiDPhPQKlVwpdW5N3+j4Q==,2020-12-12,2021-02-04,-34.9177087,-56.1551772,3.0,4.0,3.0,120.0,235000.0,2020,12,0,1,0_1,12
OO3lr38FGTn0ot931oFj5g==,2020-12-12,2021-02-23,-34.9108221,-56.1395879,3.0,2.0,1.0,68.0,235000.0,2020,12,1,2,1_2,12
eSzHzTzYUu9TclRyGgPITA==,2020-12-12,2020-12-24,-34.9018477,-56.1351642,1.0,2.0,1.0,43.0,121100.0,2020,12,1,2,1_2,12
hyTdKMZnZolcNaSHYf5KLg==,2020-12-12,2020-12-24,-34.9018477,-56.1351642,1.0,2.0,1.0,58.0,113500.0,2020,12,1,2,1_2,12
vCtGXRxW6Kj5AoCwllZMhQ==,2020-12-12,2020-12-24,-34.9018477,-56.1351642,1.0,2.0,1.0,45.0,114700.0,2020,12,1,2,1_2,12
lg1HStiry4MEYlqiI+EnDw==,2020-12-12,2021-05-31,-34.8900811,-56.155277,2.0,1.0,1.0,40.0,119000.0,2020,12,2,1,2_1,12
yuFQ6vod09qwP2dWIjTevQ==,2020-12-12,2020-12-24,-34.9018477,-56.1351642,2.0,1.0,1.0,48.0,139800.0,2020,12,1,2,1_2,12
TztRaDr3kZWWw2DAs8DyYw==,2020-12-12,9999-12-31,-34.9080017,-56.1637693,2.0,1.0,1.0,35.0,129000.0,2020,12,1,1,1_1,12
mnIA/p0GbK9yCLnJQJII4w==,2020-12-12,9999-12-31,-34.8917606,-56.1628491,3.0,2.0,1.0,55.0,170000.0,2020,12,2,1,2_1,12
WV3NY08YhrL2hv4wzdpBew==,2020-12-12,9999-12-31,-34.907175,-56.1545153,3.0,2.0,2.0,70.0,225000.0,2020,12,1,1,1_1,12
wESfjkiN7ut4DV18hjdtfA==,2020-12-12,2021-03-26,-34.9075948,-56.1558893,3.0,2.0,1.0,57.0,192000.0,2020,12,1,1,1_1,12
0O3tpQUzd0QLoQ5OcYANKQ==,2020-12-12,9999-12-31,-34.8714088,-56.164143,4.0,3.0,4.0,75.0,178000.0,2020,12,3,1,3_1,12
pnUmrBGClIjcFger+2RA3Q==,2020-12-12,9999-12-31,-34.9075948,-56.1558893,4.0,3.0,2.0,76.0,265000.0,2020,12,1,1,1_1,12
V8vYRJdQwKpBCS7sj2U+Tw==,2020-12-12,9999-12-31,-34.9116256,-56.1500576,5.0,4.0,3.0,167.0,490000.0,2020,12,1,1,1_1,12
sbJYZ6EPSoW5dU4xLnA3Ww==,2020-08-20,2020-10-07,-34.90519,-56.139105,2.0,2.0,1.0,68.0,124900.0,2020,8,1,2,1_2,8
sVvQgrBFDg3f0Y1tdmmykA==,2020-08-20,2020-09-04,-34.9098320007,-56.1343002319,3.0,2.0,2.0,169.0,750000.0,2020,8,1,2,1_2,8
7IWKaTlc0d+87KElhcaNMg==,2020-08-20,2020-09-04,-34.9098320007,-56.1343002319,3.0,2.0,2.0,169.0,750000.0,2020,8,1,2,1_2,8
wafaFtKibN9yMFKR88Sh4Q==,2020-08-20,2020-09-04,-34.9098320007,-56.1343002319,3.0,2.0,2.0,169.0,750000.0,2020,8,1,2,1_2,8
Oo35gh5EIhR1q6Xu19Ozjg==,2020-08-20,2020-09-04,-34.906490876,-56.2022301135,3.0,1.0,1.0,43.0,135000.0,2020,8,1,0,1_0,8
eyDtgDIP/LPZV9eqblXVpg==,2020-08-20,2020-09-04,-34.9106729743,-56.1376543358,3.0,3.0,3.0,68.0,890000.0,2020,8,1,2,1_2,8
PFHwxAW+xU5HfCIvCtZifg==,2020-08-20,2020-09-04,-34.9145439,-56.1535954,3.0,2.0,1.0,44.0,150000.0,2020,8,1,1,1_1,8
kJMMT9Nl7r7zXuQTPMh8mw==,2020-08-20,2020-09-04,-34.9099211,-56.1513768,3.0,2.0,2.0,64.0,178000.0,2020,8,1,1,1_1,8
yXO5fdt8eYSM8NglKvhPOg==,2020-08-20,2020-09-04,-34.9044933,-56.182866,4.0,4.0,3.0,168.0,350000.0,2020,8,1,1,1_1,8
3aVLWW6WSNzBJFGfuHHIUw==,2020-08-20,2020-09-04,-34.9056418,-56.1949152,5.0,4.0,3.0,181.0,320000.0,2020,8,1,0,1_0,8
GwQeE3oKMdTb3P9GSqBqSw==,2021-04-23,2021-06-01,-34.9042247,-56.1402105,3.0,1.0,1.0,50.0,120000.0,2021,4,1,2,1_2,16
sjzpmSx55ociZq04J/9yEg==,2021-04-23,2021-06-05,-34.89254,-56.16035,2.0,1.0,1.0,61.0,142000.0,2021,4,2,1,2_1,16
qsqbcGWs+kslFDxf68gXWA==,2021-04-23,2021-06-05,-34.893074,-56.160737,2.0,1.0,1.0,51.0,159000.0,2021,4,2,1,2_1,16
1G8v8zrhGxZChkOiTh4kvg==,2021-04-23,2021-06-05,-34.8499042,-56.0242652,3.0,2.0,2.0,87.0,335000.0,2021,4,4,5,4_5,16
sZa/WRBF7/i/H3SA4Ktb2Q==,2021-04-23,2021-06-05,-34.8499042,-56.0242652,3.0,2.0,2.0,87.0,335000.0,2021,4,4,5,4_5,16
t0M7P2katpvK4dtvNJrOOA==,2021-04-23,2021-06-05,-34.9149805,-56.1614063,4.0,3.0,3.0,85.0,300000.0,2021,4,0,1,0_1,16
dLm1n4sJbheqOvwqC6lr7g==,2020-06-28,2021-06-08,-34.9104067,-56.1941916,3.0,2.0,1.0,68.0,140000.0,2020,6,1,0,1_0,6
SGd6Q7Ay301dwnmm+PmgvQ==,2020-06-28,2020-08-13,-34.909753,-56.1345302,4.0,3.0,4.0,298.0,1249912.0,2020,6,1,2,1_2,6
EGj7SYwAvZH516Ry4uD/bA==,2020-06-28,2020-08-13,-34.909753,-56.1345302,4.0,3.0,4.0,241.0,1089935.0,2020,6,1,2,1_2,6
qIcXIZhN7nOKY0cYCdjEMA==,2021-03-10,2021-06-05,-34.8613291,-56.008016,3.0,1.0,1.0,79.0,241000.0,2021,3,3,5,3_5,15
14ianJo1WX6ZqEg2qXGFEQ==,2021-03-10,2021-06-05,-34.8949581,-56.1686404,4.0,3.0,1.0,65.0,135000.0,2021,3,1,1,1_1,15
VsH38hKuAXvcC/ElKxvZgQ==,2021-04-17,2021-06-05,-34.9069064,-56.1873281,2.0,2.0,1.0,45.0,106000.0,2021,4,1,0,1_0,16
2203UeSs8KBHekBEJm63kw==,2021-04-17,2021-06-05,-34.9052836,-56.179691,3.0,2.0,1.0,69.0,150000.0,2021,4,1,1,1_1,16
+0yMDEEMfqHjTjb5+FeLNQ==,2021-04-17,2021-06-05,-34.9052836,-56.179691,3.0,2.0,1.0,72.0,159000.0,2021,4,1,1,1_1,16
/GvnRoTf5glVBl8alAL5Yw==,2021-04-17,2021-06-05,-34.9052836,-56.179691,3.0,2.0,1.0,72.0,159000.0,2021,4,1,1,1_1,16
GNfclzTaMdEzB0l4HncBCA==,2020-09-13,2021-06-10,-34.9101146,-56.1600312,2.0,1.0,1.0,53.0,119000.0,2020,9,1,1,1_1,9
yNUAQeDqlj5cg4YtCWH1Cg==,2020-08-17,2021-01-21,-34.908088,-56.157581,2.0,2.0,1.0,68.0,134700.0,2020,8,1,1,1_1,8
AGDdM55t5koBnOXaGGqXlg==,2020-08-17,2021-01-21,-34.908088,-56.157581,2.0,2.0,1.0,68.0,125000.0,2020,8,1,1,1_1,8
ArytqsZ5L97YUSuhJY1Gfw==,2020-08-17,2021-01-21,-34.908088,-56.157581,2.0,2.0,1.0,68.0,136000.0,2020,8,1,1,1_1,8
BQLmByveiA9oY4Z204nYcw==,2020-08-17,2021-01-21,-34.904518,-56.141596,2.0,2.0,1.0,68.0,149000.0,2020,8,1,2,1_2,8
hwcsAiLv59U/55NCuoQ0CA==,2020-08-17,2020-09-04,-34.9222896,-56.1624172,3.0,5.0,5.0,68.0,2000000.0,2020,8,0,1,0_1,8
NLo/xp4ni3qgym0SlrhlNQ==,2020-08-17,2020-09-04,-34.9222896,-56.1624172,3.0,5.0,5.0,68.0,2000000.0,2020,8,0,1,0_1,8
c3uo86dPk7bWNgk8WgqDtQ==,2020-08-17,2020-09-04,-34.9222896,-56.1624172,3.0,5.0,5.0,68.0,2000000.0,2020,8,0,1,0_1,8
hyRR1ZqQot9T1td8NT6Llw==,2020-08-17,2020-09-04,-34.9015758,-56.1392638,1.0,2.0,1.0,33.0,98000.0,2020,8,1,2,1_2,8
TyTv/fFOb6MkI0YtOfNmpQ==,2020-08-17,9999-12-31,-34.8998,-56.133984,3.0,2.0,2.0,69.0,200000.0,2020,8,1,2,1_2,8
6YwJXlgfsykz+KDeDaHF2Q==,2020-08-17,2020-09-04,-34.9096144,-56.1450259,3.0,2.0,1.0,60.0,205000.0,2020,8,1,2,1_2,8
QZkfsPN8cfhXvFxBgygQ1g==,2020-08-17,2020-09-04,-34.9150727,-56.1518524,4.0,3.0,2.0,78.0,370000.0,2020,8,0,1,0_1,8
wji+SwBn6TytPYyALqvSzQ==,2021-04-05,2021-04-15,-34.8927169,-56.1602899,1.0,2.0,1.0,30.0,95000.0,2021,4,2,1,2_1,16
wgc2X7m2bd8+6RfqMS4L6w==,2021-04-05,2021-04-15,-34.8688578,-56.1689828,3.0,2.0,1.0,60.0,179000.0,2021,4,3,1,3_1,16
Mnla+XqggJYGiU6aLcL2Ww==,2021-04-05,2021-04-15,-34.8934744,-56.0803949,5.0,2.0,1.0,70.0,190000.0,2021,4,2,3,2_3,16
PYuOetqQSn/FBMvtLF7Fow==,2021-04-05,2021-04-15,-34.893074,-56.160737,3.0,2.0,1.0,51.0,159000.0,2021,4,2,1,2_1,16
zNHD2nEGPfSXu5u7Y6zHcg==,2021-04-05,2021-04-15,-34.9041401,-56.1784106,7.0,3.0,2.0,113.0,230000.0,2021,4,1,1,1_1,16
UhXh0x7O3l4I5JRxN4tnig==,2021-01-18,2021-02-03,-34.92155,-56.1560802,1.0,2.0,1.0,28.0,105000.0,2021,1,0,1,0_1,13
Xqhp4355jFkFtWXNJLB2gA==,2021-01-18,2021-05-10,-34.9101307,-56.1668253,1.0,2.0,1.0,34.0,94000.0,2021,1,1,1,1_1,13
d37QCRVN5jJP++bNcILQ0A==,2021-01-18,9999-12-31,-34.9112563,-56.1460098,2.0,1.0,1.0,40.0,149000.0,2021,1,1,2,1_2,13
NN4C2BWQqG6rvhxV+TRoew==,2021-01-18,9999-12-31,-34.912866,-56.148666,2.0,1.0,1.0,45.0,163000.0,2021,1,1,1,1_1,13
8BbhbkI014h4sRqiYEjlAA==,2020-12-21,9999-12-31,-34.92155,-56.1560802,9.0,2.0,3.0,68.0,265000.0,2020,12,0,1,0_1,12
sOsiA5SgThDN2kuRi0WGbg==,2020-12-21,9999-12-31,-34.9175298,-56.1525665,3.0,2.0,2.0,90.0,265000.0,2020,12,0,1,0_1,12
6rQqkrx8F/y0XHI4SI1bfg==,2020-12-21,9999-12-31,-34.9175298,-56.1525665,3.0,2.0,2.0,90.0,255000.0,2020,12,0,1,0_1,12
dYhb5iYpK2K5s41ZWH8miw==,2020-12-21,9999-12-31,-34.9175298,-56.1525665,3.0,2.0,2.0,90.0,270000.0,2020,12,0,1,0_1,12
3yoRkYxqDb3y90FUFu6h3w==,2020-12-21,9999-12-31,-34.9175298,-56.1525665,3.0,2.0,2.0,90.0,235000.0,2020,12,0,1,0_1,12
WxlAt1BB3cEx6anYPGFteA==,2020-12-21,9999-12-31,-34.9082178165,-56.1432357043,4.0,3.0,1.0,81.0,245000.0,2020,12,1,2,1_2,12
OVMsx6QKyvJKoFdgmXI5fQ==,2020-07-16,2020-08-27,-34.9135023,-56.1502805,3.0,2.0,1.0,68.0,620000.0,2020,7,1,1,1_1,7
VElPsFilmII1n3O8kPPKRA==,2020-07-16,2020-12-01,-34.9107102,-56.1506401,1.0,2.0,1.0,35.0,85000.0,2020,7,1,1,1_1,7
evOFPtSDMWs8DttyOvxyOg==,2020-07-16,2021-06-08,-34.899645,-56.195313,2.0,1.0,1.0,55.0,130563.0,2020,7,1,0,1_0,7
as2jSBQxsrqGoTM6lG8gFw==,2020-07-16,2021-05-31,-34.8886487,-56.155625,2.0,1.0,1.0,40.0,128000.0,2020,7,2,1,2_1,7
sqwHhMYjZ2SfMCfnjqmnRg==,2020-07-16,2021-06-08,-34.9151986,-56.1542664,2.0,1.0,1.0,53.0,178000.0,2020,7,0,1,0_1,7
wJGCorDC/6PO+5CRHxnWQA==,2020-07-16,2021-06-08,-34.915373,-56.1580484,2.0,1.0,1.0,30.0,145000.0,2020,7,0,1,0_1,7
o4Sasfm2f0pDwwm3WJ2/BA==,2020-07-16,2021-06-08,-34.899645,-56.195313,3.0,2.0,1.0,86.0,148000.0,2020,7,1,0,1_0,7
iSqdWTBaE/3PYpIXWhVJ8A==,2020-07-16,2021-05-31,-34.8886487,-56.155625,3.0,2.0,1.0,62.0,153000.0,2020,7,2,1,2_1,7
gSN/jGxazq8KQNO7ZrSs3A==,2020-07-16,2020-12-14,-34.892326,-56.1876682,3.0,2.0,1.0,68.0,172000.0,2020,7,2,0,2_0,7
1X5KfCYfeEqEF6QsB5DLPA==,2020-07-16,2021-06-08,-34.9147834,-56.1501212,3.0,2.0,2.0,170.0,430000.0,2020,7,0,1,0_1,7
lXhcOAe10JLDmEEX3tL3oQ==,2020-07-16,2021-06-08,-34.899645,-56.195313,4.0,3.0,2.0,212.0,250000.0,2020,7,1,0,1_0,7
Igp8DAgtyUBZn1PXJkaGQQ==,2020-07-16,2021-02-20,-34.9135248,-56.1559918,4.0,3.0,2.0,110.0,289000.0,2020,7,1,1,1_1,7
+tGHKPtx8uOdYU6ZWZ9B8g==,2020-07-16,2020-08-13,-34.9051304,-56.1951193,6.0,5.0,3.0,394.0,350000.0,2020,7,1,0,1_0,7
Kq7D8Ih2Ifc1RotlcavRKg==,2020-07-16,2021-05-20,-34.8802012,-56.0566956,8.0,4.0,3.0,220.0,740000.0,2020,7,2,4,2_4,7
T1E68FPwE2BvwJCubJ8Y9w==,2020-09-04,2020-09-04,-34.9047217099,-56.144541199,2.0,1.0,1.0,52.0,132000.0,2020,9,1,2,1_2,9
WwioT6GA9UE/Ky4HQLt0hQ==,2021-02-17,9999-12-31,-34.9085301,-56.1504057,2.0,2.0,1.0,68.0,122300.0,2021,2,1,1,1_1,14
SVzZNYTS69FAZqie+DLkxg==,2021-02-17,9999-12-31,-34.919649,-56.153426,2.0,1.0,1.0,68.0,183000.0,2021,2,0,1,0_1,14
wwyWzsR/m6mJ+IRfXkK7HA==,2021-02-17,9999-12-31,-34.8876355,-56.1838212,2.0,1.0,1.0,50.0,125000.0,2021,2,2,0,2_0,14
qManSGT5IGWLQa6Ts1vD+w==,2021-02-17,9999-12-31,-34.9047323,-56.1373361,3.0,1.0,2.0,71.0,245000.0,2021,2,1,2,1_2,14
aQwGIP/DkIKLDh9QGBwsrw==,2021-02-17,9999-12-31,-34.8866349,-56.1860383,3.0,2.0,1.0,55.0,141000.0,2021,2,2,0,2_0,14
EgPvPefYnYLmQEleXZFevw==,2021-02-17,2021-04-28,-34.8747899198,-56.0341908423,3.0,2.0,2.0,68.0,278000.0,2021,2,2,5,2_5,14
Al8mjWnktrlNSHwIgYgQIw==,2021-02-17,2021-03-01,-34.8948450044,-56.1030292497,3.0,2.0,2.0,70.0,265000.0,2021,2,1,3,1_3,14
agGDqudB29Q4Qyj+G4E8lA==,2021-02-17,2021-04-19,-34.9063516063,-56.1583580651,3.0,2.0,1.0,68.0,128000.0,2021,2,1,1,1_1,14
4BLITlW5ux3Ygg9viQQQZw==,2021-02-17,2021-04-28,-34.8869824523,-56.1187644802,4.0,3.0,2.0,68.0,261366.0,2021,2,2,2,2_2,14
hVV0fmZLFWC5L10LEbzmQA==,2021-02-17,9999-12-31,-34.906191,-56.13921,3.0,3.0,2.0,69.0,178000.0,2021,2,1,2,1_2,14
vfXCkPeVkVu6dNT8ionnsg==,2021-02-17,9999-12-31,-34.8893123,-56.0940331,3.0,3.0,2.0,98.0,325000.0,2021,2,2,3,2_3,14
LpR8YYzD47C2OO/y03GG+g==,2021-02-17,9999-12-31,-34.8866349,-56.1860383,4.0,3.0,2.0,85.0,176900.0,2021,2,2,0,2_0,14
++aB4yY2voF032kPpTKCDg==,2021-02-17,9999-12-31,-34.8960134,-56.0984861,3.0,3.0,2.0,112.0,410000.0,2021,2,1,3,1_3,14
fsqX8qHotz7AcSH5mFi5Kg==,2021-02-17,2021-02-24,-34.916723,-56.150837,3.0,3.0,3.0,130.0,442000.0,2021,2,0,1,0_1,14
T4FtxZI6/jkjK0GaXXPPLw==,2020-05-13,2021-01-21,-34.915273,-56.156986,2.0,2.0,1.0,68.0,208000.0,2020,5,0,1,0_1,5
ahYHGYQcvE/TE9c4V5uNgw==,2020-05-13,2021-05-18,-34.9040401,-56.1454308,2.0,1.0,1.0,53.0,118000.0,2020,5,1,2,1_2,5
YS/CGTsIxQCyGN9dSxkIwQ==,2020-05-13,9999-12-31,-34.9099515,-56.1818562,2.0,1.0,1.0,40.0,81000.0,2020,5,1,1,1_1,5
S4I28g+iAbDy+9FTsDpVDw==,2020-09-17,9999-12-31,-34.9063187,-56.1905911,1.0,2.0,1.0,81.0,136000.0,2020,9,1,0,1_0,9
a6c2MrGum44sGphLRFD+KA==,2020-09-17,2021-04-09,-34.92208862,-56.1606636,3.0,2.0,1.0,38.0,100000.0,2020,9,0,1,0_1,9
csSpdYeJEyZscVVRxsk/Yw==,2020-09-17,2021-04-09,-34.90784454,-56.15764618,1.0,2.0,1.0,45.0,125000.0,2020,9,1,1,1_1,9
Qvh6sIr90RW9+jAx9wLuKw==,2020-09-17,2021-04-09,-34.92198181,-56.16090393,1.0,2.0,1.0,48.0,139000.0,2020,9,0,1,0_1,9
PPVLeQ4Sknhe9qINKAtlNg==,2020-09-17,2021-04-09,-34.88781357,-56.14874649,2.0,2.0,1.0,68.0,139000.0,2020,9,2,1,2_1,9
4wh5vk1mAAZR5YcGrkfHCQ==,2020-09-17,2020-09-18,-34.9063306,-56.1511949,1.0,2.0,1.0,28.0,93000.0,2020,9,1,1,1_1,9
Pus/CGaKXTjLxE3dPIYKsA==,2020-09-17,2020-12-07,-34.8909004,-56.1566057,2.0,1.0,1.0,33.0,96000.0,2020,9,2,1,2_1,9
nqfC762XpCmwATAerbDQBw==,2020-09-17,2021-06-15,-34.8742829,-56.1948012,3.0,2.0,1.0,50.0,139000.0,2020,9,2,0,2_0,9
HsXfy5OvqB+vlqj4yCyfNw==,2020-09-17,9999-12-31,-34.8938972,-56.1674885,3.0,2.0,2.0,65.0,180000.0,2020,9,2,1,2_1,9
NcmGpsgtgNhMPtnsWYEa4w==,2020-09-17,9999-12-31,-34.8865509,-56.1284765,4.0,3.0,2.0,90.0,165000.0,2020,9,2,2,2_2,9
xhLKy0J1OU5cYjZnNdbWlw==,2020-09-17,9999-12-31,-34.9153027,-56.1496693,3.0,3.0,3.0,68.0,590000.0,2020,9,0,1,0_1,9
xycuCP0w5Y5CorYJNTyiDw==,2020-09-17,2021-06-12,-34.9137429,-56.1494481,4.0,3.0,2.0,88.0,230000.0,2020,9,1,1,1_1,9
tN9gnWfGIUW+belE38LGXw==,2020-05-19,2020-09-09,-34.917485,-56.1521487,3.0,1.0,1.0,39.0,142000.0,2020,5,0,1,0_1,5
XLJJV7tBotq1jRAWaNu1Xg==,2021-03-29,2021-04-15,-34.8835529,-56.1558873,3.0,1.0,1.0,46.0,115000.0,2021,3,2,1,2_1,15
pTY/AJQBJ4+ukEJVFNxAGA==,2021-03-29,2021-04-15,-34.8891465,-56.1183991,3.0,2.0,1.0,70.0,169800.0,2021,3,2,2,2_2,15
RgF44YcxjnOK6Xe9QdOaWA==,2020-07-19,2021-06-08,-34.909328,-56.204554,1.0,2.0,1.0,12.0,35000.0,2020,7,1,0,1_0,7
bturohrsMBEbke1FN0Fqyg==,2020-07-19,2020-07-21,-34.903522,-56.131723,2.0,2.0,2.0,68.0,345000.0,2020,7,1,2,1_2,7
1rDSDuvbWudfyHEKjtxQSA==,2020-07-19,2020-12-07,-34.9136735,-56.1577204,4.0,3.0,2.0,75.0,220000.0,2020,7,1,1,1_1,7
kGiDf8dcEsu9SUv8rCdJBg==,2020-12-18,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,60.0,142695.0,2020,12,2,0,2_0,12
QjW+DR8dztGq58vub/tBoQ==,2020-12-18,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,58.0,138705.0,2020,12,2,0,2_0,12
Cl2lHpXyii/HdZfmP5K8aw==,2020-12-18,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,63.0,146895.0,2020,12,2,0,2_0,12
TIsLalwPPQxp7+Sgin0RPQ==,2020-12-18,9999-12-31,-34.879441,-56.1959788,3.0,2.0,1.0,59.0,124000.0,2020,12,2,0,2_0,12
Se8tVFPLKcIrKAgmwFIexg==,2020-04-16,2020-09-19,-34.8766470273,-56.0547679532,2.0,1.0,1.0,68.0,250000.0,2020,4,2,4,2_4,4
5Pj/XSW3qxRo3Exn05OfoQ==,2020-04-16,9999-12-31,-34.8783048,-56.0698958,2.0,1.0,1.0,68.0,235000.0,2020,4,2,4,2_4,4
p9aFn+/L/IMDZ/BMQ0e9eQ==,2020-04-16,9999-12-31,-34.8783048,-56.0698958,2.0,1.0,1.0,68.0,235000.0,2020,4,2,4,2_4,4
1F4UJfoVzAg1vmfsZkv03Q==,2020-04-16,9999-12-31,-34.9181783,-56.164881,3.0,2.0,1.0,50.0,175000.0,2020,4,0,1,0_1,4
ejus7MQ74Z9hAdGa/wiuGA==,2020-04-16,9999-12-31,-34.9177378,-56.1588979,2.0,1.0,1.0,68.0,199000.0,2020,4,0,1,0_1,4
kMEVbV12OPQFT1ZG7QUf0Q==,2020-04-16,9999-12-31,-34.9262123108,-56.1571846008,3.0,3.0,5.0,183.0,850000.0,2020,4,0,1,0_1,4
