start_date,anio,mes,mes_cont,zona,rooms,bedrooms,bathrooms,surface_total,price,price_per_m2
2020-06-24,2020,6,6,1_1,2.0,1.0,1.0,32.0,94500.0,2953.125
2020-06-24,2020,6,6,3_0,2.0,1.0,1.0,45.0,87000.0,1933.3333333333333
2020-06-24,2020,6,6,0_1,2.0,1.0,1.0,66.0,163000.0,2469.6969696969695
2020-06-24,2020,6,6,1_0,3.0,2.0,1.0,68.0,94890.0,1395.4411764705883
2020-06-24,2020,6,6,2_1,4.0,3.0,1.0,66.0,190000.0,2878.787878787879
2020-06-24,2020,6,6,0_1,3.0,2.0,1.0,68.0,108000.0,1588.235294117647
2020-06-24,2020,6,6,0_1,1.0,2.0,1.0,68.0,188500.0,2772.0588235294117
2020-04-11,2020,4,4,1_2,3.0,1.0,1.0,68.0,170400.0,2505.8823529411766
2020-04-11,2020,4,4,1_2,3.0,1.0,1.0,68.0,144000.0,2117.6470588235293
2020-04-11,2020,4,4,1_2,3.0,1.0,1.0,68.0,133200.0,1958.8235294117646
2020-04-11,2020,4,4,1_2,3.0,1.0,1.0,68.0,155700.0,2289.705882352941
2020-04-11,2020,4,4,0_1,1.0,2.0,1.0,68.0,145000.0,2132.3529411764707
2020-04-11,2020,4,4,0_1,1.0,2.0,1.0,68.0,145000.0,2132.3529411764707
2020-04-11,2020,4,4,1_2,3.0,2.0,2.0,68.0,246600.0,3626.470588235294
2020-04-11,2020,4,4,1_2,2.0,1.0,1.0,68.0,169000.0,2485.294117647059
2020-04-11,2020,4,4,1_2,3.0,2.0,2.0,68.0,262500.0,3860.294117647059
2020-04-11,2020,4,4,1_2,3.0,2.0,2.0,68.0,256500.0,3772.0588235294117
2020-04-11,2020,4,4,1_1,3.0,1.0,2.0,97.0,160000.0,1649.4845360824743
2021-03-04,2021,3,15,1_2,3.0,2.0,1.0,68.0,89000.0,1308.8235294117646
2021-03-04,2021,3,15,3_0,3.0,2.0,1.0,68.0,160000.0,2352.9411764705883
2021-03-04,2021,3,15,1_1,2.0,1.0,1.0,50.0,140000.0,2800.0
2021-03-04,2021,3,15,1_2,2.0,2.0,1.0,68.0,150000.0,2205.8823529411766
2021-03-04,2021,3,15,1_1,3.0,2.0,1.0,75.0,133500.0,1780.0
2021-03-04,2021,3,15,2_3,4.0,2.0,1.0,53.0,137000.0,2584.9056603773583
2021-03-04,2021,3,15,1_1,4.0,3.0,2.0,165.0,249000.0,1509.090909090909
2020-05-27,2020,5,5,3_4,3.0,2.0,2.0,125.0,350000.0,2800.0
2020-05-27,2020,5,5,1_1,2.0,3.0,2.0,85.0,164000.0,1929.4117647058824
2020-05-27,2020,5,5,2_0,3.0,2.0,1.0,50.0,35000.0,700.0
2020-08-15,2020,8,8,1_0,2.0,1.0,1.0,61.0,103844.0,1702.360655737705
2020-08-15,2020,8,8,1_0,2.0,1.0,1.0,54.0,125000.0,2314.814814814815
2020-08-15,2020,8,8,1_0,3.0,2.0,1.0,76.0,136928.0,1801.6842105263158
2020-08-15,2020,8,8,1_0,3.0,2.0,1.0,78.0,160000.0,2051.2820512820513
2020-08-15,2020,8,8,0_1,4.0,2.0,3.0,296.0,980000.0,3310.810810810811
2020-08-15,2020,8,8,1_0,4.0,3.0,2.0,153.0,185040.0,1209.4117647058824
2020-08-15,2020,8,8,2_2,5.0,2.0,1.0,45.0,120000.0,2666.6666666666665
2021-03-16,2021,3,15,0_1,2.0,1.0,1.0,41.0,169000.0,4121.951219512195
2021-03-16,2021,3,15,0_1,2.0,1.0,1.0,41.0,169000.0,4121.951219512195
2021-03-16,2021,3,15,2_0,3.0,3.0,1.0,67.0,157000.0,2343.283582089552
2021-03-16,2021,3,15,1_0,4.0,3.0,2.0,112.0,235000.0,2098.214285714286
2021-03-16,2021,3,15,1_1,5.0,3.0,2.0,130.0,325000.0,2500.0
2021-03-16,2021,3,15,1_1,5.0,3.0,2.0,195.0,375000.0,1923.076923076923
2020-09-29,2020,9,9,1_0,3.0,2.0,1.0,64.0,90000.0,1406.25
2020-09-29,2020,9,9,3_1,3.0,3.0,1.0,70.0,98000.0,1400.0
2020-08-21,2020,8,8,1_2,3.0,1.0,1.0,45.0,170000.0,3777.777777777778
2020-08-21,2020,8,8,1_0,3.0,2.0,1.0,110.0,140000.0,1272.7272727272727
2020-08-21,2020,8,8,1_1,4.0,3.0,2.0,123.0,210315.0,1709.878048780488
2020-04-25,2020,4,4,3_5,2.0,2.0,2.0,68.0,390000.0,5735.294117647059
2020-12-28,2020,12,12,0_1,4.0,3.0,3.0,102.0,345000.0,3382.3529411764707
2020-09-23,2020,9,9,1_2,2.0,1.0,1.0,32.0,117000.0,3656.25
2020-09-23,2020,9,9,3_0,3.0,2.0,1.0,74.0,170000.0,2297.2972972972975
2020-09-23,2020,9,9,1_2,3.0,2.0,1.0,55.0,130000.0,2363.6363636363635
2020-09-23,2020,9,9,1_1,3.0,2.0,1.0,80.0,169900.0,2123.75
2020-09-23,2020,9,9,3_1,3.0,2.0,1.0,65.0,75000.0,1153.8461538461538
2020-09-23,2020,9,9,3_1,3.0,2.0,1.0,82.0,115000.0,1402.439024390244
2020-09-23,2020,9,9,1_1,3.0,2.0,1.0,77.0,176600.0,2293.5064935064934
2020-09-23,2020,9,9,0_1,3.0,2.0,2.0,90.0,265000.0,2944.4444444444443
2020-09-23,2020,9,9,1_1,3.0,2.0,1.0,65.0,239000.0,3676.923076923077
2020-09-23,2020,9,9,1_1,4.0,3.0,1.0,94.0,208900.0,2222.340425531915
2020-09-23,2020,9,9,2_1,4.0,3.0,2.0,90.0,230000.0,2555.5555555555557
2020-09-23,2020,9,9,0_1,3.0,3.0,2.0,68.0,880000.0,12941.176470588236
2020-09-23,2020,9,9,0_1,3.0,3.0,2.0,68.0,880000.0,12941.176470588236
2020-09-23,2020,9,9,1_2,5.0,3.0,2.0,68.0,210000.0,3088.235294117647
2020-12-17,2020,12,12,2_0,2.0,1.0,1.0,47.0,104895.0,2231.808510638298
2020-12-17,2020,12,12,2_0,2.0,1.0,1.0,43.0,100695.0,2341.7441860465115
2020-12-17,2020,12,12,2_0,2.0,1.0,1.0,50.0,114031.0,2280.62
2020-12-17,2020,12,12,2_0,2.0,1.0,1.0,50.0,115290.0,2305.8
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,62.0,135660.0,2188.064516129032
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,60.0,124000.0,2066.6666666666665
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,59.0,124900.0,2116.9491525423728
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,62.0,135660.0,2188.064516129032
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,59.0,139545.0,2365.169491525424
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,57.0,137865.0,2418.684210526316
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,63.0,145845.0,2315.0
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,67.0,146685.0,2189.3283582089553
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,65.0,138495.0,2130.6923076923076
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,58.0,136290.0,2349.8275862068967
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,67.0,148995.0,2223.805970149254
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,60.0,139545.0,2325.75
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,58.0,137550.0,2371.551724137931
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,65.0,136395.0,2098.3846153846152
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,68.0,152460.0,2242.0588235294117
2020-12-17,2020,12,12,2_0,3.0,2.0,1.0,81.0,139545.0,1722.7777777777778
2020-12-17,2020,12,12,0_1,3.0,2.0,1.0,68.0,179000.0,2632.3529411764707
2020-12-17,2020,12,12,1_1,3.0,2.0,1.0,67.0,149000.0,2223.8805970149256
2020-12-17,2020,12,12,1_1,3.0,3.0,2.0,232.0,348000.0,1500.0
2020-12-17,2020,12,12,1_2,5.0,4.0,3.0,160.0,420000.0,2625.0
2020-06-10,2020,6,6,0_1,3.0,3.0,2.0,235.0,680000.0,2893.6170212765956
2020-06-10,2020,6,6,0_1,3.0,2.0,2.0,109.0,379000.0,3477.064220183486
2020-06-10,2020,6,6,1_2,1.0,2.0,1.0,31.0,105000.0,3387.0967741935483
2020-06-10,2020,6,6,1_2,1.0,2.0,1.0,31.0,105000.0,3387.0967741935483
2020-06-10,2020,6,6,1_1,3.0,2.0,2.0,64.0,143000.0,2234.375
2020-06-10,2020,6,6,2_0,4.0,3.0,1.0,125.0,135000.0,1080.0
2020-06-10,2020,6,6,2_1,4.0,3.0,2.0,104.0,216300.0,2079.8076923076924
2020-06-10,2020,6,6,0_1,4.0,3.0,3.0,68.0,370000.0,5441.176470588235
2020-06-10,2020,6,6,1_2,4.0,2.0,2.0,94.0,330000.0,3510.6382978723404
2020-06-10,2020,6,6,1_2,4.0,3.0,2.0,110.0,315000.0,2863.6363636363635
2020-06-10,2020,6,6,0_1,4.0,3.0,2.0,152.0,360000.0,2368.4210526315787
2020-06-10,2020,6,6,0_1,5.0,4.0,4.0,240.0,1300000.0,5416.666666666667
2020-10-26,2020,10,10,1_1,3.0,2.0,1.0,26.0,110000.0,4230.7692307692305
2020-10-26,2020,10,10,1_1,2.0,1.0,1.0,51.0,156000.0,3058.823529411765
2020-10-26,2020,10,10,1_1,2.0,1.0,1.0,70.0,175000.0,2500.0
2020-10-26,2020,10,10,3_5,3.0,2.0,2.0,68.0,340000.0,5000.0
2020-10-26,2020,10,10,3_5,3.0,2.0,2.0,68.0,340000.0,5000.0
2020-10-26,2020,10,10,2_1,4.0,2.0,1.0,58.0,115000.0,1982.7586206896551
2020-10-26,2020,10,10,1_1,4.0,3.0,1.0,62.0,160000.0,2580.6451612903224
2020-10-26,2020,10,10,1_1,3.0,3.0,3.0,91.0,260000.0,2857.1428571428573
2021-03-06,2021,3,15,0_1,3.0,1.0,1.0,56.0,170000.0,3035.714285714286
2021-03-06,2021,3,15,2_2,3.0,2.0,1.0,52.0,65000.0,1250.0
2020-09-05,2020,9,9,1_2,3.0,1.0,1.0,68.0,160000.0,2352.9411764705883
2020-09-05,2020,9,9,1_2,3.0,1.0,1.0,68.0,149000.0,2191.176470588235
2020-09-05,2020,9,9,2_2,3.0,2.0,1.0,58.0,160000.0,2758.6206896551726
2020-09-05,2020,9,9,0_1,3.0,2.0,2.0,79.0,330000.0,4177.215189873417
2020-09-05,2020,9,9,1_1,4.0,3.0,2.0,160.0,289000.0,1806.25
2021-04-22,2021,4,16,1_2,3.0,1.0,1.0,40.0,149000.0,3725.0
2021-04-22,2021,4,16,1_2,3.0,2.0,1.0,68.0,240000.0,3529.4117647058824
2020-09-24,2020,9,9,1_1,3.0,2.0,1.0,57.0,159900.0,2805.2631578947367
2020-09-24,2020,9,9,1_1,3.0,2.0,1.0,57.0,159900.0,2805.2631578947367
2020-09-24,2020,9,9,1_1,3.0,2.0,1.0,57.0,156900.0,2752.6315789473683
2020-09-24,2020,9,9,1_0,3.0,2.0,2.0,95.0,150000.0,1578.9473684210527
2020-09-24,2020,9,9,1_1,3.0,2.0,1.0,80.0,220000.0,2750.0
2020-07-30,2020,7,7,1_2,1.0,1.0,1.0,32.0,97517.0,3047.40625
2020-07-30,2020,7,7,0_1,3.0,1.0,1.0,48.0,205000.0,4270.833333333333
2020-07-30,2020,7,7,0_1,3.0,1.0,1.0,48.0,205000.0,4270.833333333333
2020-07-30,2020,7,7,1_0,2.0,1.0,1.0,50.0,135000.0,2700.0
2020-07-30,2020,7,7,1_1,2.0,1.0,1.0,49.0,89369.0,1823.857142857143
2020-07-30,2020,7,7,1_2,3.0,2.0,2.0,87.0,297044.0,3414.2988505747126
2020-07-30,2020,7,7,1_1,3.0,2.0,1.0,68.0,112924.0,1660.6470588235295
2020-07-30,2020,7,7,1_1,3.0,2.0,1.0,50.0,118000.0,2360.0
2020-07-30,2020,7,7,1_2,3.0,2.0,2.0,261.0,800000.0,3065.1340996168583
2020-07-30,2020,7,7,1_1,3.0,2.0,1.0,86.0,147563.0,1715.8488372093022
2020-07-30,2020,7,7,3_2,3.0,2.0,2.0,55.0,106040.0,1928.0
2020-07-30,2020,7,7,1_1,4.0,3.0,2.0,82.0,128373.0,1565.5243902439024
2020-07-30,2020,7,7,1_1,4.0,3.0,2.0,114.0,202000.0,1771.9298245614036
2020-07-30,2020,7,7,1_1,4.0,3.0,3.0,134.0,365000.0,2723.8805970149256
2020-07-30,2020,7,7,0_1,5.0,3.0,3.0,150.0,495000.0,3300.0
2020-07-30,2020,7,7,3_2,4.0,3.0,2.0,82.0,141072.0,1720.3902439024391
2020-07-30,2020,7,7,1_1,4.0,3.0,5.0,110.0,185000.0,1681.8181818181818
2020-07-30,2020,7,7,1_1,4.0,3.0,2.0,90.0,380000.0,4222.222222222223
2020-12-09,2020,12,12,0_1,3.0,2.0,2.0,100.0,301500.0,3015.0
2020-12-09,2020,12,12,0_1,3.0,2.0,2.0,100.0,299500.0,2995.0
2020-12-09,2020,12,12,1_1,3.0,3.0,2.0,68.0,290000.0,4264.705882352941
2020-12-09,2020,12,12,1_0,2.0,1.0,1.0,34.0,115000.0,3382.3529411764707
2020-12-09,2020,12,12,2_0,3.0,2.0,1.0,73.0,170000.0,2328.7671232876714
2020-12-09,2020,12,12,2_1,4.0,3.0,2.0,80.0,185000.0,2312.5
2021-02-12,2021,2,14,1_2,6.0,4.0,4.0,300.0,930000.0,3100.0
2020-06-30,2020,6,6,1_0,1.0,2.0,1.0,50.0,106000.0,2120.0
2020-06-30,2020,6,6,2_2,3.0,1.0,1.0,42.0,119733.0,2850.785714285714
2020-06-30,2020,6,6,0_1,3.0,1.0,1.0,43.0,158000.0,3674.4186046511627
2020-06-30,2020,6,6,2_2,3.0,1.0,1.0,42.0,119733.0,2850.785714285714
2020-06-30,2020,6,6,0_1,3.0,1.0,1.0,43.0,158000.0,3674.4186046511627
2020-06-30,2020,6,6,2_1,2.0,1.0,1.0,59.0,169000.0,2864.406779661017
2020-06-30,2020,6,6,2_1,2.0,1.0,1.0,59.0,171000.0,2898.3050847457625
2020-06-30,2020,6,6,2_1,2.0,1.0,1.0,59.0,169000.0,2864.406779661017
2020-06-30,2020,6,6,0_1,2.0,1.0,1.0,38.0,145000.0,3815.7894736842104
2020-06-30,2020,6,6,1_2,3.0,1.0,1.0,50.0,277000.0,5540.0
2020-06-30,2020,6,6,2_1,2.0,1.0,1.0,59.0,167000.0,2830.508474576271
2020-06-30,2020,6,6,1_2,1.0,1.0,1.0,44.0,122000.0,2772.7272727272725
2020-06-30,2020,6,6,2_2,3.0,2.0,1.0,67.0,187287.0,2795.3283582089553
2020-06-30,2020,6,6,1_0,3.0,2.0,1.0,68.0,154000.0,2264.705882352941
2020-06-30,2020,6,6,2_2,3.0,2.0,1.0,67.0,187287.0,2795.3283582089553
2020-06-30,2020,6,6,1_0,3.0,2.0,1.0,76.0,152000.0,2000.0
2020-06-30,2020,6,6,1_0,3.0,2.0,1.0,80.0,181000.0,2262.5
2020-06-30,2020,6,6,1_1,2.0,2.0,1.0,75.0,155000.0,2066.6666666666665
2020-06-30,2020,6,6,1_0,3.0,2.0,1.0,78.0,179500.0,2301.2820512820513
2020-06-30,2020,6,6,1_2,3.0,2.0,2.0,169.0,575000.0,3402.3668639053253
2020-06-30,2020,6,6,1_0,3.0,2.0,1.0,76.0,152500.0,2006.578947368421
2020-06-30,2020,6,6,2_2,3.0,3.0,2.0,104.0,247917.0,2383.8173076923076
2020-06-30,2020,6,6,2_2,3.0,3.0,2.0,104.0,239366.0,2301.596153846154
2020-06-30,2020,6,6,2_2,3.0,3.0,2.0,104.0,239366.0,2301.596153846154
2020-06-30,2020,6,6,2_2,3.0,3.0,2.0,104.0,264449.0,2542.778846153846
2020-06-30,2020,6,6,2_2,3.0,3.0,2.0,104.0,264449.0,2542.778846153846
2020-06-30,2020,6,6,1_2,3.0,3.0,3.0,252.0,1250000.0,4960.31746031746
2020-06-30,2020,6,6,2_2,3.0,3.0,2.0,104.0,247917.0,2383.8173076923076
2020-06-30,2020,6,6,1_3,3.0,3.0,3.0,127.0,365000.0,2874.015748031496
2020-06-30,2020,6,6,1_2,3.0,3.0,2.0,86.0,249000.0,2895.3488372093025
2020-06-30,2020,6,6,0_1,3.0,4.0,2.0,68.0,520000.0,7647.058823529412
2021-03-18,2021,3,15,2_1,2.0,1.0,1.0,46.0,130000.0,2826.086956521739
2021-03-18,2021,3,15,1_0,2.0,1.0,1.0,51.0,130000.0,2549.0196078431372
2021-03-18,2021,3,15,1_0,3.0,2.0,1.0,87.0,230000.0,2643.67816091954
2021-03-18,2021,3,15,2_2,4.0,3.0,1.0,63.0,120000.0,1904.7619047619048
2021-03-18,2021,3,15,1_2,3.0,3.0,2.0,113.0,339000.0,3000.0
2021-04-27,2021,4,16,1_2,2.0,2.0,1.0,68.0,129800.0,1908.8235294117646
2021-04-27,2021,4,16,0_1,2.0,1.0,1.0,52.0,165000.0,3173.076923076923
2021-04-27,2021,4,16,1_1,3.0,2.0,1.0,58.0,130000.0,2241.3793103448274
2021-04-27,2021,4,16,2_1,3.0,2.0,2.0,76.0,175000.0,2302.6315789473683
2021-04-27,2021,4,16,2_1,3.0,2.0,1.0,41.0,79500.0,1939.0243902439024
2021-04-27,2021,4,16,1_2,3.0,2.0,2.0,90.0,330000.0,3666.6666666666665
2021-04-27,2021,4,16,2_3,3.0,2.0,1.0,54.0,147000.0,2722.222222222222
2021-04-27,2021,4,16,1_1,3.0,2.0,2.0,90.0,299000.0,3322.222222222222
2021-04-27,2021,4,16,2_0,3.0,3.0,1.0,67.0,157000.0,2343.283582089552
2021-04-27,2021,4,16,1_1,4.0,3.0,2.0,86.0,220000.0,2558.139534883721
2021-04-27,2021,4,16,0_1,6.0,4.0,3.0,158.0,438000.0,2772.1518987341774
2021-04-13,2021,4,16,1_1,1.0,2.0,1.0,36.0,98000.0,2722.222222222222
2021-04-13,2021,4,16,1_0,3.0,2.0,1.0,66.0,141999.0,2151.5
2021-04-13,2021,4,16,0_1,3.0,3.0,2.0,120.0,312000.0,2600.0
2020-07-03,2020,7,7,0_1,3.0,3.0,3.0,68.0,799000.0,11750.0
2020-07-03,2020,7,7,0_1,3.0,3.0,3.0,68.0,799000.0,11750.0
2020-07-03,2020,7,7,0_1,3.0,3.0,3.0,68.0,799000.0,11750.0
2021-01-25,2021,1,13,1_0,3.0,2.0,1.0,68.0,350000.0,5147.058823529412
2021-01-25,2021,1,13,2_0,3.0,1.0,1.0,41.0,60000.0,1463.4146341463415
2021-01-25,2021,1,13,1_2,3.0,2.0,2.0,131.0,299000.0,2282.442748091603
2020-11-02,2020,11,11,1_2,3.0,2.0,1.0,68.0,111900.0,1645.5882352941176
2020-11-02,2020,11,11,1_2,3.0,2.0,1.0,68.0,97000.0,1426.4705882352941
2020-11-02,2020,11,11,1_2,1.0,2.0,1.0,46.0,125000.0,2717.391304347826
2020-11-02,2020,11,11,1_2,1.0,2.0,1.0,47.0,125000.0,2659.574468085106
2020-11-02,2020,11,11,1_3,1.0,2.0,1.0,68.0,105000.0,1544.1176470588234
2020-11-02,2020,11,11,1_2,1.0,2.0,1.0,33.0,105000.0,3181.818181818182
2020-11-02,2020,11,11,1_2,1.0,2.0,1.0,68.0,109000.0,1602.9411764705883
2020-11-02,2020,11,11,1_2,1.0,2.0,1.0,68.0,99000.0,1455.8823529411766
2020-11-02,2020,11,11,1_2,2.0,1.0,1.0,69.0,179000.0,2594.2028985507245
2020-11-02,2020,11,11,1_2,2.0,2.0,1.0,68.0,134000.0,1970.5882352941176
2020-11-02,2020,11,11,1_2,2.0,2.0,1.0,68.0,151300.0,2225.0
2020-11-02,2020,11,11,2_1,3.0,2.0,2.0,108.0,353000.0,3268.5185185185187
2020-11-02,2020,11,11,1_2,3.0,2.0,2.0,68.0,276000.0,4058.823529411765
2020-07-31,2020,7,7,1_1,2.0,1.0,1.0,47.0,175000.0,3723.404255319149
2020-07-31,2020,7,7,1_1,3.0,2.0,2.0,94.0,145350.0,1546.276595744681
2020-07-31,2020,7,7,1_0,3.0,2.0,1.0,74.0,162000.0,2189.189189189189
2020-07-31,2020,7,7,2_0,3.0,2.0,2.0,112.0,197211.0,1760.8125
2020-07-31,2020,7,7,1_1,3.0,2.0,1.0,68.0,135000.0,1985.2941176470588
2020-12-19,2020,12,12,1_2,3.0,2.0,1.0,55.0,104446.0,1899.0181818181818
2020-12-19,2020,12,12,1_2,3.0,1.0,1.0,53.0,123053.0,2321.754716981132
2020-12-19,2020,12,12,0_1,3.0,3.0,3.0,68.0,350000.0,5147.058823529412
2021-01-05,2021,1,13,1_1,2.0,1.0,1.0,48.0,175000.0,3645.8333333333335
2021-01-05,2021,1,13,1_0,3.0,2.0,1.0,48.0,125500.0,2614.5833333333335
2020-09-16,2020,9,9,1_0,3.0,1.0,1.0,58.0,184500.0,3181.0344827586205
2020-09-16,2020,9,9,1_0,2.0,1.0,1.0,60.0,85000.0,1416.6666666666667
2020-09-16,2020,9,9,1_1,2.0,1.0,1.0,40.0,69000.0,1725.0
2020-09-16,2020,9,9,0_1,5.0,4.0,3.0,180.0,590000.0,3277.777777777778
2020-09-16,2020,9,9,1_2,6.0,4.0,4.0,68.0,890000.0,13088.235294117647
2021-04-26,2021,4,16,0_1,5.0,2.0,4.0,68.0,740000.0,10882.35294117647
2021-04-26,2021,4,16,1_2,2.0,2.0,1.0,68.0,167000.0,2455.8823529411766
2021-04-26,2021,4,16,1_2,3.0,2.0,1.0,68.0,120225.0,1768.014705882353
2021-04-26,2021,4,16,1_2,3.0,2.0,2.0,68.0,334000.0,4911.764705882353
2021-04-26,2021,4,16,0_1,3.0,2.0,1.0,47.0,98000.0,2085.1063829787236
2021-04-26,2021,4,16,1_0,4.0,2.0,2.0,100.0,150000.0,1500.0
2021-04-26,2021,4,16,1_1,4.0,3.0,2.0,86.0,220000.0,2558.139534883721
2021-03-22,2021,3,15,1_0,3.0,2.0,1.0,66.0,141999.0,2151.5
2021-03-22,2021,3,15,1_2,5.0,2.0,4.0,68.0,1040000.0,15294.117647058823
2021-03-22,2021,3,15,3_5,3.0,2.0,2.0,68.0,350000.0,5147.058823529412
2021-03-22,2021,3,15,1_1,5.0,4.0,3.0,119.0,310000.0,2605.0420168067226
2021-03-22,2021,3,15,1_1,6.0,5.0,3.0,126.0,320000.0,2539.6825396825398
2020-04-24,2020,4,4,2_1,2.0,1.0,1.0,43.0,102000.0,2372.093023255814
2020-04-24,2020,4,4,1_2,1.0,2.0,1.0,68.0,120000.0,1764.7058823529412
2020-04-24,2020,4,4,1_2,2.0,2.0,2.0,68.0,184500.0,2713.235294117647
2020-04-24,2020,4,4,1_2,2.0,2.0,2.0,68.0,195500.0,2875.0
2020-04-24,2020,4,4,1_2,2.0,2.0,2.0,68.0,165500.0,2433.823529411765
2020-04-24,2020,4,4,2_0,3.0,3.0,2.0,99.0,210000.0,2121.212121212121
2020-04-24,2020,4,4,1_2,2.0,2.0,2.0,68.0,184500.0,2713.235294117647
2020-09-15,2020,9,9,0_1,3.0,1.0,1.0,68.0,145000.0,2132.3529411764707
2020-09-15,2020,9,9,1_1,2.0,1.0,1.0,68.0,145000.0,2132.3529411764707
2020-09-15,2020,9,9,1_2,3.0,2.0,2.0,68.0,270000.0,3970.5882352941176
2020-09-15,2020,9,9,1_1,4.0,3.0,2.0,100.0,245000.0,2450.0
2020-09-15,2020,9,9,1_1,4.0,3.0,2.0,100.0,230000.0,2300.0
2020-09-15,2020,9,9,3_2,3.0,4.0,2.0,164.0,140000.0,853.6585365853658
2021-01-07,2021,1,13,2_2,2.0,1.0,1.0,36.0,140000.0,3888.8888888888887
2021-01-07,2021,1,13,1_1,2.0,1.0,1.0,51.0,152000.0,2980.392156862745
2021-01-07,2021,1,13,1_1,3.0,1.0,1.0,51.0,154000.0,3019.607843137255
2021-01-07,2021,1,13,1_1,3.0,1.0,1.0,51.0,156000.0,3058.823529411765
2021-01-07,2021,1,13,1_1,3.0,2.0,2.0,51.0,245000.0,4803.921568627451
2020-05-15,2020,5,5,3_1,2.0,1.0,1.0,40.0,90000.0,2250.0
2020-05-15,2020,5,5,1_1,3.0,2.0,1.0,68.0,182000.0,2676.470588235294
2020-05-15,2020,5,5,1_1,5.0,4.0,2.0,100.0,280000.0,2800.0
2020-12-23,2020,12,12,2_4,3.0,2.0,2.0,68.0,370000.0,5441.176470588235
2020-06-29,2020,6,6,2_1,1.0,1.0,1.0,44.0,111900.0,2543.181818181818
2020-06-29,2020,6,6,2_1,2.0,2.0,1.0,56.0,132900.0,2373.214285714286
2020-06-29,2020,6,6,1_1,3.0,2.0,1.0,60.0,115000.0,1916.6666666666667
2020-06-29,2020,6,6,1_1,3.0,3.0,2.0,75.0,199000.0,2653.3333333333335
2020-05-29,2020,5,5,1_1,3.0,2.0,1.0,65.0,140000.0,2153.846153846154
2020-05-29,2020,5,5,1_2,1.0,2.0,1.0,69.0,163000.0,2362.31884057971
2020-05-29,2020,5,5,1_0,2.0,1.0,1.0,49.0,106500.0,2173.469387755102
2020-05-29,2020,5,5,1_2,4.0,3.0,5.0,68.0,1040000.0,15294.117647058823
2020-05-29,2020,5,5,1_2,4.0,3.0,5.0,68.0,1040000.0,15294.117647058823
2020-05-29,2020,5,5,1_2,3.0,3.0,2.0,107.0,310000.0,2897.196261682243
2020-11-20,2020,11,11,1_1,3.0,2.0,1.0,30.0,73500.0,2450.0
2020-11-20,2020,11,11,1_0,3.0,2.0,1.0,50.0,135000.0,2700.0
2020-11-20,2020,11,11,1_0,3.0,2.0,1.0,68.0,165000.0,2426.470588235294
2020-11-20,2020,11,11,3_4,3.0,2.0,3.0,128.0,320000.0,2500.0
2020-11-20,2020,11,11,0_1,5.0,3.0,2.0,150.0,670000.0,4466.666666666667
2020-11-20,2020,11,11,0_1,5.0,4.0,4.0,120.0,368000.0,3066.6666666666665
2020-11-20,2020,11,11,0_1,3.0,4.0,3.0,151.0,490000.0,3245.0331125827815
2020-09-11,2020,9,9,1_1,2.0,1.0,1.0,60.0,137000.0,2283.3333333333335
2020-09-11,2020,9,9,1_1,3.0,2.0,1.0,60.0,153000.0,2550.0
2020-09-11,2020,9,9,1_2,4.0,2.0,2.0,76.0,160000.0,2105.2631578947367
2020-09-11,2020,9,9,1_1,5.0,4.0,3.0,101.0,290000.0,2871.2871287128714
2020-09-11,2020,9,9,2_1,3.0,1.0,1.0,39.0,118000.0,3025.641025641026
2020-09-11,2020,9,9,2_1,3.0,1.0,1.0,68.0,142800.0,2100.0
2020-09-11,2020,9,9,2_1,1.0,2.0,1.0,70.0,99000.0,1414.2857142857142
2020-09-11,2020,9,9,2_1,1.0,2.0,1.0,58.0,95000.0,1637.9310344827586
2020-09-11,2020,9,9,1_0,2.0,1.0,1.0,40.0,136000.0,3400.0
2020-09-11,2020,9,9,1_0,3.0,2.0,1.0,72.0,167000.0,2319.4444444444443
2020-09-11,2020,9,9,1_2,4.0,3.0,2.0,119.0,265000.0,2226.890756302521
2020-09-11,2020,9,9,1_2,4.0,4.0,2.0,102.0,288000.0,2823.529411764706
2020-11-10,2020,11,11,1_2,3.0,3.0,3.0,250.0,800000.0,3200.0
2020-11-10,2020,11,11,1_1,1.0,2.0,1.0,68.0,100000.0,1470.5882352941176
2020-11-10,2020,11,11,1_1,3.0,2.0,2.0,68.0,210000.0,3088.235294117647
2020-11-10,2020,11,11,1_2,4.0,3.0,2.0,250.0,800000.0,3200.0
2020-07-28,2020,7,7,0_1,3.0,1.0,1.0,29.0,120225.0,4145.689655172414
2020-07-28,2020,7,7,0_1,2.0,1.0,1.0,41.0,166950.0,4071.951219512195
